classify,name,comment,star,price,address,quality,environment,service
美食,望蓉城老坛酸菜鱼(合生汇店),无,该商户暂无星级,125,翔殷路1099号合生汇5F,8.3,8.4,8.5
美食,泰国街边料理,74,准四星商户,48,黄兴路合生汇B2美食集市内,7.4,7.6,7.4
美食,壹面如故(苏宁生活广场店),265,准四星商户,21,邯郸路585号苏宁生活广场B1层,7.0,7.2,7.2
美食,鮨谷•Aburiya(合生汇店),2748,准五星商户,142,翔殷路1099号合生广场5楼23、28铺位,8.9,8.5,8.4
美食,我们的烤肉我们的馕,5,准四星商户,无,邯郸路399-D3号,7.5,6.8,7.5
美食,麦当劳(万达店),785,准四星商户,24,邯郸路600号万达商业广场B1楼A05号铺,7.4,7.2,7.2
美食,蒸年青STEAMYOUNG(百联又一城购物中心店),3779,准五星商户,70,淞沪路8号百联又一城购物中心7层,8.6,8.6,8.6
美食,丸来玩趣(百联又一城购物中心店),458,准四星商户,14,淞沪路8号百联又一城购物中心B1层,7.0,6.5,6.5
美食,韩国雪冰(合生汇店),1280,四星商户,47,翔殷路1099号合生汇4F,7.7,7.5,7.6
美食,小菜园新徽菜(五角场万达广场店),85,准五星商户,81,邯郸路600号万达商业广场特力时尚汇3层,8.5,8.9,9.0
美食,生日聚汇(杨浦店),2,准四星商户,无,淞沪路8号百联又一城6楼,7.0,7.0,7.0
美食,阿满鸡排(合生汇店),30,四星商户,17,翔殷路1099号合生汇4层,7.9,8.0,7.7
美食,莆田餐厅(百联又一城购物中心店),988,四星商户,150,淞沪路8号百联又一城购物中心7层,8.0,8.4,8.0
美食,旬彩(百联又一城购物中心店),152,准四星商户,16,淞沪路8号百联又一城购物中心B1层,7.2,7.1,7.2
美食,吴茂兴本帮面(五角场店),72,准四星商户,21,政旦东路34号,7.4,7.4,7.6
美食,雀舞云南菜(合生汇店),3627,四星商户,99,翔殷路1099号合生汇5F,8.0,8.5,8.6
美食,开心膳(joyeusesalade悦沙拉五角场店),4,准四星商户,无,邯郸路600号四楼D-001,7.4,7.4,7.4
美食,阳光客(城市集市合生汇店),336,准四星商户,79,黄兴路2228号合生汇B2层城市集市C8商户,7.1,7.6,7.7
美食,越打星YuetDaSing(合生汇店),264,四星商户,48,翔殷路1099号合生汇B2城市集市C9,8.0,7.7,7.8
美食,鲜榨果汁 Juice Bar(巴黎春天五角场店),4,三星商户,无,淞沪路1号巴黎春天B1层,6.8,6.8,6.9
美食,MAKA MAKA玛卡玛卡滋蛋仔(五角场店),67,四星商户,26,邯郸路399号D15-1号,8.2,8.4,8.4
美食,城市集市(合生汇店),226,准五星商户,47,黄兴路2228号合生汇B2层城市集市,8.4,8.5,8.2
美食,甜蜜食堂(杨浦店),2,准四星商户,无,淞沪路100号,7.2,7.2,7.2
美食,许留山(合生汇店),375,三星商户,35,翔殷路1099号合生汇4F,6.9,7.2,6.5
美食,汉蒸坊蒸汽海鲜主题餐厅(合生汇店),830,四星商户,165,翔殷路1099号合生汇5F,7.9,7.7,7.9
美食,千里香馄饨面,15,准四星商户,14,国定路125号,7.2,7.1,7.1
美食,REGENCY CLUB,1,准四星商户,无,国定东路86号,7.6,7.2,7.6
美食,星巴克(又一城店),1113,四星商户,36,淞沪路8号,7.6,7.4,7.4
美食,TEPPANYAKI XIANG,无,准四星商户,无,淞沪路77号特力时尚汇F4,6.5,6.9,6.9
美食,百武西茶饮(合生汇店),33,准四星商户,18,翔殷路1099号合生汇4层,6.9,7.2,7.1
美食,烧腊馆,3,准四星商户,无,邯郸路600号万达商业广场第一食品2楼,6.9,7.0,6.9
美食,夏の心情,2,准四星商户,无,淞沪路8号3层,6.9,6.9,6.9
休闲娱乐,梦想空间Dream Space影吧(五角场店),957,五星商户,106,政旦东路36号4楼国济路口,9.3,9.2,9.1
美食,i juice果之满满(特力时尚汇店),7,三星商户,无,邯郸路600号万达商业广场特力时尚汇1层,6.8,6.8,6.7
休闲娱乐,快乐菲莉HappyFeelingDIY烘焙(合生汇店),174,五星商户,116,五角场街道翔殷路1099号合生汇4楼25号,8.1,8.0,7.8
美食,意大利尚尼(东方商厦杨浦店),3,三星商户,无,四平路2500号东方商厦B1层,6.9,6.8,6.8
休闲娱乐,网鱼网咖(东方商厦店),126,四星商户,30,四平路2500号东方商厦1楼,7.3,7.5,8.0
美食,刘氏无明矾油条(四平路店),3,三星商户,无,四平路2138附近,6.6,6.6,6.6
休闲娱乐,自助茶馆,7,三星商户,无,淞沪路65号,7.8,7.7,8.1
美食,江西近邻小厨,无,该商户暂无星级,无,安图路15号第一间,7.1,7.1,7.1
休闲娱乐,皇后酒吧,2,四星商户,无,淞沪路97号,7.7,7.7,7.5
美食,澳琳达,无,该商户暂无星级,无,淞沪路8号百联又一城购物中心B1,无,数,据
休闲娱乐,爱车俱乐部 PPTV聚力游戏(苏宁生活广场店),无,准四星商户,无,邯郸路585号苏宁生活广场B1层,6.9,6.8,6.9
美食,苏州好再来,无,该商户暂无星级,无,国定路171一楼235摊位,6.9,6.9,6.9
休闲娱乐,单行道,无,该商户暂无星级,无,国定路与政法路交叉口西50米,无,数,据
美食,Eimio(百联又一城店),无,该商户暂无星级,无,淞沪路8号百联又一城B1层,7.8,8.0,7.3
休闲娱乐,ppg酒吧,无,该商户暂无星级,无,淞沪路88号,6.3,6.1,5.9
美食,肯德基(万达店),16114,四星商户,26,邯郸路608弄50号,8.2,8.0,7.9
购物,千百艺,无,该商户暂无星级,268,五角场,7.6,7.5,7.2
购物,润re(百联又一城购物中心店),61,五星商户,185,淞沪路8号百联又一城购物中心B1层,9.3,9.3,9.3
购物,名创优品(合生汇店),96,准四星商户,45,翔殷路1099号合生汇B2层,7.9,7.8,7.1
购物,ETUDEHOUSE(百联又一城店),9,准四星商户,无,淞沪路8号百联又一城B1层,7.3,7.2,7.2
购物,智慧微菜场,1,准四星商户,无,国宾路85号,7.0,6.9,7.2
购物,adidas(合生汇店),13,准四星商户,762,翔殷路1099号合生汇B1层,7.6,7.6,7.3
购物,izzue(合生汇店),9,准四星商户,无,黄兴路2228号上海合生国际广场地下一层B1-04-05号房屋,7.4,7.2,7.0
购物,添香防辐射服(宝大祥五角场店),52,准四星商户,660,邯郸路600号万达商业广场内1楼童装区,7.1,7.0,7.1
购物,CHARLES & KEITH(百联又一城店),132,准四星商户,409,淞沪路百联又一城B1楼,7.6,7.8,7.5
购物,蒸汽主义电子烟(百联又一城店),12,四星商户,602,淞沪路8号百联又一城5层,7.9,7.9,7.9
购物,Avene(巴黎春天五角场店),54,准四星商户,291,淞沪路1号巴黎春天1层,7.1,6.9,7.0
购物,HARBOR HOUSE(合生汇店),2,准四星商户,无,翔殷路1099号合生汇L2-13,6.9,6.9,6.9
购物,悦诗风吟五角场店,3,准四星商户,无,邯郸路662号,7.1,7.1,7.1
购物,SENDA森达(五角场又一城店),3,准四星商户,无,淞沪路8号又一城2楼,7.9,7.9,7.9
购物,ElizabethArden(巴黎春天店),41,四星商户,513,淞沪路1号巴黎春天1层,7.7,8.2,7.7
购物,爱屋集物(五角场店),5,三星商户,无,淞沪路77号万达广场B1层,7.4,7.3,7.4
购物,AUPRES(巴黎春天店),11,准四星商户,无,淞沪路1号巴黎春天1层,7.5,7.6,7.5
购物,同仁堂上海(百联又一城店),7,准四星商户,无,淞沪路8号百联又一城B1层,7.5,7.5,7.1
购物,中国黄金(五角场),52,四星商户,7313,淞沪路111号五角场万达广场珠宝城1楼,7.2,7.2,7.2
购物,熊本熊酷ma萌授权专卖店(五角场店),1,三星商户,无,特力时尚汇三楼,6.0,6.0,6.0
购物,金伯利钻石(五角场店),51,五星商户,8505,淞沪路77号万达广场1层A-7号,7.0,6.9,6.6
购物,me&city kids,无,三星商户,无,淞沪路1号万达广场B1,7.0,7.0,6.6
购物,eland(扬族百货店),3,准四星商户,无,淞沪路8号扬族百货2层,7.5,7.3,7.5
购物,Calvin Klein(百联又一城购物中心店),9,四星商户,无,淞沪路8号百联又一城购物中心B1层,7.9,7.9,7.9
购物,teenmix天美意(川沙百联购物中心店),37,准五星商户,315,川沙路5398号百联购物中心1楼,8.4,8.4,8.4
购物,圣迪奥(巴黎春天五角场店),21,准四星商户,740,淞沪路1号巴黎春天3层,7.2,7.1,7.2
购物,PUMA(扬族百货店),19,三星商户,无,淞沪路8号百联又一城扬族百货5层,6.8,6.7,6.0
购物,Samsonite(合生汇店),7,准四星商户,无,翔殷路1099号合生汇2F,7.7,7.7,7.5
购物,周大生珠宝(巴黎春天店),2,准四星商户,无,淞沪路1号巴黎春天1层,7.4,7.1,7.7
购物,EVISU(合生汇店),13,准四星商户,无,翔殷路1099号合生汇2层,7.7,7.9,7.0
购物,SU素原创时尚银饰店(五角场万达店),11,准四星商户,无,邯郸路600号万达商业广场B1楼,7.0,7.0,7.0
购物,谭木匠(542店),36,准四星商户,288,中环路七味烘焙旁,7.1,6.8,6.8
购物,上海复升唐装,1,准四星商户,无,政旦东路30-40号,7.3,7.3,7.3
美食,CandyLab糖果研究室(百联又一城购物中心店),170,准四星商户,45,淞沪路8号百联又一城购物中心B1层,7.0,7.2,7.2
购物,RAPIDO(百联又一城店),1,准四星商户,无,淞沪路8号百联又一城5层5F-9,7.2,7.2,7.2
美食,和番の丼飯(五角场店),5,准四星商户,无,国权东路172号,7.0,7.2,7.2
购物,口口照片书,2,准四星商户,无,淞沪路1号附近,7.2,7.2,7.2
美食,塔哈尔(五角场店),11168,四星商户,131,政通路189号万达商业广场特力时尚汇4楼409B号铺,8.3,8.4,8.5
购物,亚一珠宝,1,准四星商户,无,百联又一城1楼,7.2,7.2,7.2
美食,Mr Nice好好先生餐厅(五角场店),11169,四星商户,133,淞沪路8号百联又一城4楼S4-T25室,8.3,8.4,8.5
购物,Venilla Suite(合生国际店),无,准四星商户,无,黄兴路2228号上海合生国际广场地下一层B1-06-07-08号房屋,7.0,6.9,6.8
美食,洞子张老匠火锅(三号湾广场店),7276,四星商户,86,国定路333号三号湾广场2层,8.3,8.4,8.5
购物,千姿花卉(五角场店),1,准四星商户,无,四平路2500号金岛大厦15楼,7.5,7.1,7.1
美食,鹿港小镇(特力时尚汇店),205,四星商户,92,政通路189号特力时尚汇4F-2-A,8.3,8.4,8.5
购物,利郎,1,准四星商户,无,四平路2500号,7.1,7.1,7.1
美食,辣府(五角场店),886,准四星商户,84,淞沪路98号平盛大厦3楼,8.3,8.4,8.5
购物,RobertadiCamerino(巴黎春天店),3,准四星商户,无,淞沪路1号巴黎春天1层,7.1,6.9,7.0
美食,王妃家(五角场店),783,五星商户,235,政通路189号特力时尚汇1楼16-B,8.3,8.4,8.5
美食,爱咪欧冻酸奶Eimio(百联又一城购物中心店),774,四星商户,24,淞沪路8号百联又一城购物中心B1层,7.0,7.2,7.2
美食,海底捞火锅(五角场店),8152,五星商户,352,邯郸路585号苏宁电器五层,8.3,8.4,8.5
美食,西树泡芙(第一食品店),54,准四星商户,27,邯郸路600号第一食品1F,7.0,7.2,7.2
美食,哥老官重庆美蛙鱼头(五角场合生汇六哥店),12519,五星商户,148,黄兴路2228号上海合生国际广场3F-045室,8.3,8.4,8.5
美食,桂满陇-十里风荷(合生汇店),11177,准五星商户,125,黄兴路2188号合生汇L4层,8.3,8.4,8.5
美食,DQ(五角场万达影院店),81,三星商户,23,邯郸路600号,7.0,7.2,7.2
美食,Hi味花甲(特力时尚汇店),828,四星商户,32,邯郸路600号万达商业广场特力时尚汇1层,7.4,7.6,7.4
美食,红辣椒(杨浦店),21341,五星商户,125,邯郸路399号财富大酒店A区2楼,8.3,8.4,8.5
美食,章鱼烧takoyaki,18,准四星商户,无,黄兴路2228号合生汇B2楼,7.0,7.2,7.2
美食,爱茜茜里意大利健康冰淇淋(百联又一城购物中心店),5087,四星商户,36,淞沪路8号百联又一城购物中心B1层,7.4,7.6,7.4
美食,青花椒砂锅鱼(合生汇店),328,准五星商户,125,翔殷路1099合生汇地下二层,8.3,8.4,8.5
美食,轻食主义(五角场店),3,准四星商户,45,黄兴路2218号合生汇大厦22楼,7.0,7.2,7.2
美食,成都你六姐冒菜是一绝,136,准四星商户,41,黄兴路2228号合生汇B2层城市集市C15商铺,7.4,7.6,7.4
美食,蟹榭(五角场合生汇商场店),3350,准五星商户,125,翔殷路1099号合生汇2F51号,8.3,8.4,8.5
美食,古法传统牛肉汤,7,准四星商户,14,国定路131号,7.0,7.2,7.2
美食,避风塘(百联又一城店),4387,准四星商户,82,淞沪路8号百联又一城购物中心6层,7.4,7.6,7.4
美食,龙庭琇厨(上海店),1056,五星商户,125,国定东路88号凯悦酒店7楼,8.3,8.4,8.5
美食,都可茶饮(百联又一城购物中心店),354,准四星商户,10,淞沪路8号百联又一城购物中心B1层,7.0,7.2,7.2
美食,woomy丸米寿司(万达店),311,准四星商户,80,淞沪路77号万达广场A区B1层,7.4,7.6,7.4
美食,谷牛零度•牛小排烧肉,330,准五星商户,125,邯郸路600号万达商业广场特力时尚汇4层,8.3,8.4,8.5
美食,鲜度拔群,23,准四星商户,67,淞沪路77号万达广场B1层,7.0,7.2,7.2
美食,小宫山浩二芝士挞(合生汇店),528,准四星商户,23,翔殷路1099号合生汇B2层,7.4,7.6,7.4
美食,快乐柠檬(五角场合生汇店),7,准四星商户,无,黄兴路2228号合生汇4楼,7.0,7.2,7.2
美食,味千拉面(万达广场店),416,准五星商户,43,淞沪路77号万达广场A区B1层,7.4,7.6,7.4
美食,家有好面(合生汇店),358,准四星商户,39,翔殷路1099号合生汇B2,7.4,7.6,7.4
美食,鹤越,1,准四星商户,无,五角场翔殷路,7.0,7.2,7.2
美食,COSTA COFFEE(五角场百联又一城店),377,四星商户,38,淞沪路8号sm-2/sm-3,7.4,7.6,7.4
美食,麥播春餅(五角场店),473,准四星商户,34,政通路189号万达广场B1,7.4,7.6,7.4
美食,世界茶饮(邯郸路店),7,准四星商户,无,邯郸路585号苏宁生活广场B1层1-2号,7.0,7.2,7.2
美食,必胜客(又一城店),1353,准四星商户,77,凇沪路8号B1,7.4,7.6,7.4
美食,肯德基(淞沪店),324,准四星商户,36,淞沪路8号7楼,7.4,7.6,7.4
美食,现磨咖啡(政旦东路店),93,四星商户,17,政旦东路36号,7.0,7.2,7.2
美食,Godiva(百联又一城店),351,四星商户,45,淞沪路8号B1层G09-B01-1-038,7.4,7.6,7.4
美食,赵崽儿川式面品(城市集市合生汇店),808,准四星商户,33,黄兴路2228号合生汇B2层城市集市C2商铺,7.4,7.6,7.4
美食,左庭右院鲜牛肉火锅(特力时尚汇店),5016,五星商户,130,邯郸路600号万达商业广场特力时尚汇4层,8.9,8.5,8.4
美食,爱晒蒸汽海鲜主题餐厅,1981,准五星商户,162,五角场国济路30—16,8.9,8.5,8.4
美食,煲宫(五角场店),2918,准五星商户,115,政旦东路36号2楼,8.9,8.5,8.4
美食,王品牛排(上海五角场店),3158,准五星商户,385,淞沪路8号百联又一城7F,8.9,8.5,8.4
美食,琵琶蛮-咫尺姑苏(百联又一城店),3689,准五星商户,97,淞沪路8号百联又一城购物中心7层,8.9,8.5,8.4
美食,METOOCATE米桃餐厅(五角场特力时尚汇店),879,准五星商户,80,政通路189号特力时尚汇4F-14,8.9,8.5,8.4
美食,海达人蒸汽海鲜主题餐厅(合生汇店),4615,准五星商户,175,翔殷路1099号合生汇4F,8.9,8.5,8.4
美食,伊秀寿司(合生汇店),2410,准五星商户,120,翔殷路1099号合生汇5F,8.9,8.5,8.4
美食,蛙遇—十三香炭烧牛蛙(特力时尚汇店),2139,准五星商户,89,政通路万达商业广场C座特力时尚汇4楼,8.9,8.5,8.4
美食,老香斋(五角场店),44,准四星商户,26,邯郸路600号第一食品商店(近淞沪路,7.5,6.8,7.5
美食,南京大牌档(百联又一城店),14266,准五星商户,65,淞沪路8号百联又一城购物中心6层,8.9,8.5,8.4
美食,武汉热干面(五角场店),3,准四星商户,无,国宾路91-4号,7.5,6.8,7.5
美食,嘻游记(合生汇店),6371,准五星商户,127,翔殷路1099号合生汇4F,8.9,8.5,8.4
美食,摩提工房(黄兴路店),15,准四星商户,20,黄兴路2228号合生汇B2,7.5,6.8,7.5
美食,巡湘记(合生汇店),1612,准五星商户,96,翔殷路1099号合生汇4F,8.9,8.5,8.4
美食,9o后饭吧,7,准四星商户,无,淞沪路6O5号,7.5,6.8,7.5
美食,YK烧肉居酒屋,187,准五星商户,129,翔殷路1099号合生汇5楼L5-03,8.9,8.5,8.4
美食,馍道传奇(太平洋森活天地店),8,三星商户,无,五角场淞沪路太平洋森活天地A-1-2-1,7.5,6.8,7.5
美食,金时代顺风大酒店(四平路店),4903,准五星商户,138,四平路2500号东方商厦5楼,8.9,8.5,8.4
美食,养生粥,无,三星商户,无,四平路2085号,7.5,6.8,7.5
美食,来伊份(百联又一城二店),134,准四星商户,57,淞沪路8号,7.5,6.8,7.5
美食,芒果香山(合生汇店),497,四星商户,33,翔殷路1099号合生汇B2,7.4,7.2,7.2
美食,星巴克(五角场万达影城店),135,准四星商户,35,上海五角场万达商业广场万达影城国宾路58号3楼,7.4,7.2,7.2
美食,Roots(合生汇店),1,准四星商户,无,翔殷路1099号合生汇2层,7.5,6.8,7.5
美食,味千拉面(又一城店),2158,准四星商户,45,淞沪路8号百联又一城7层14、15、16室,7.4,7.2,7.2
美食,山崎面包(万达店),1447,准四星商户,22,淞沪路77号万达广场1层D-08号,7.4,7.2,7.2
美食,love ice factory(五角场店),134,准四星商户,24,淞沪路77号万达广场B1层,7.5,6.8,7.5
美食,TEAMORO爱你大肉（城市集市合生汇店）(合生汇店),79,四星商户,25,翔殷路1099号合生汇B2层,7.4,7.2,7.2
美食,长白山韩国烧烤店(国定路),3503,准五星商户,86,国定路346号2楼,8.6,8.6,8.6
美食,妯娌老鸭粉丝汤,130,三星商户,19,苏宁电器B1层,7.5,6.8,7.5
美食,中街1946(城市集市合生汇店),303,四星商户,16,黄兴路2228号合生汇B2层城市集市C16商铺,7.4,7.2,7.2
美食,将太无二(合生汇店),5222,四星商户,154,翔殷路1099号合生汇三层L3-01,8.6,8.6,8.6
美食,瑞蜜可乌云冰淇淋(合生汇店),99,准四星商户,33,翔殷路1099号合生汇B2,7.5,6.8,7.5
美食,果之满满鲜榨果蔬汁(五角场万达店),898,四星商户,20,政通路189号万达商业广场特力屋1F25-3号,7.4,7.2,7.2
美食,大渝火锅(五角场万达店),3183,准五星商户,123,邯郸路600号万达商业广场特力时尚汇1层,8.6,8.6,8.6
美食,VQ鲜榨果汁(万达广场五角场店),318,四星商户,16,淞沪路77号万达广场B1层,7.5,6.8,7.5
美食,DQ(五角场万达店),4422,四星商户,24,政通路189号万达广场特力时尚汇1楼,7.4,7.2,7.2
美食,bluefrog蓝蛙(五角场万达店),628,准五星商户,135,淞沪路77号万达广场B区1层D-22、23、25-1号,8.6,8.6,8.6
美食,GONGCHA贡茶(百联又一城店),14,三星商户,无,淞沪路8号百联又一城B1层,7.5,6.8,7.5
美食,萨莉亚(特力时尚汇店),4598,准四星商户,36,邯郸路600号万达商业广场特力时尚汇3层,7.4,7.2,7.2
美食,天辣绿色时尚餐厅(合生汇店),3276,准五星商户,108,翔殷路1099号合生汇5F,8.6,8.6,8.6
美食,馍道传奇(城市集市合生汇店),73,准四星商户,18,黄兴路2228号合生汇国际广场B2层城市集市B4商铺,7.5,6.8,7.5
美食,RB巡茶(合生广场店),579,四星商户,19,黄兴路2228号合生国际广场B2-33A号,7.4,7.2,7.2
美食,大渝火锅(合生汇店),5936,准五星商户,130,翔殷路1099号合生汇B1,8.6,8.6,8.6
美食,阿甘锅盔(特力时尚汇店),274,准四星商户,10,邯郸路600号万达商业广场特力时尚汇4层,7.4,7.2,7.2
美食,渝网小面·烧烤(特力时尚汇店),1758,四星商户,32,邯郸路600号万达商业广场特力时尚汇1层,7.4,7.2,7.2
美食,谷色天香(合生汇店),3151,四星商户,98,翔殷路1099号合生汇5F,8.6,8.6,8.6
美食,忆元香香香锅(合生汇店),714,准四星商户,63,翔殷路1099号合生汇B2,7.4,7.2,7.2
美食,冬音面(城市集市合生汇店),1009,准四星商户,48,黄兴路2228号合生汇B2层城市集市C12商铺,7.4,7.2,7.2
美食,JOLIE.HOUSE-有一个锅(五角场店),9165,准五星商户,80,国庠路43号,8.6,8.6,8.6
美食,麻小麻辣诱惑(百联又一城店),7309,准五星商户,118,淞沪路8号百联又一城7层G09-7F-1-001,8.6,8.6,8.6
美食,诺瓦咖啡西餐厅,15,三星商户,89,黄兴路2200号蓝天宾馆2楼,7.0,6.5,6.5
美食,春及炙肉碳火烧肉(特力时尚汇店),2565,准五星商户,106,政通路189号五角场万达商业广场特力时尚汇5层,8.6,8.6,8.6
美食,绝味鸭脖(国济路店),169,准四星商户,23,五角场国济路20-3号,7.0,6.5,6.5
美食,茶巷,267,准五星商户,21,五角场邯郸路585号苏宁易购地下一层B-7-4,8.6,8.6,8.6
美食,粤潮粥店(邯郸路店),102,三星商户,16,淞沪路77号万达广场2层,7.0,6.5,6.5
美食,Cii-Cup(合生汇店),392,四星商户,55,翔殷路1099号合生汇B2层-24号露天广场中,8.6,8.6,8.6
美食,happyfeeling(合生汇店),19,准四星商户,24,翔殷路1099号合生汇4F,7.0,6.5,6.5
美食,OUTBACK澳拜客(合生汇店),2030,四星商户,207,翔殷路1099号合生汇2F,8.6,8.6,8.6
美食,candy lab糖果研究室(合生汇店),2,准四星商户,无,翔殷路1099号合生国际广场B1-K-18号,7.0,6.5,6.5
美食,纯饮轻断食代餐果蔬汁(五角场配送点),8,准四星商户,无,四平路2500号4F,7.0,6.5,6.5
美食,CoCo都可(政旦东店),10,准四星商户,14,杨浦区政旦东路40号,7.0,6.5,6.5
美食,鹿港小镇,2,三星商户,无,邯郸路496号,7.0,6.5,6.5
美食,铁斧炸鸡,2,准四星商户,无,五角场合生汇B2城市广场,7.0,6.5,6.5
美食,摩提工房(万达店),130,准四星商户,20,淞沪路77号万达广场1层,7.0,6.5,6.5
美食,优之良品(百联又一城购物中心店),27,三星商户,55,淞沪路8号百联又一城购物中心B1层,7.0,6.5,6.5
美食,薯正堂,45,准四星商户,27,邯郸路576号,7.0,6.5,6.5
美食,遇见奶牛,23,准四星商户,13,邯郸路399号,7.0,6.5,6.5
美食,吉祥馄饨(国济店),22,准四星商户,20,国济路30号-13间,7.0,6.5,6.5
美食,满记甜品(黄兴店),805,四星商户,35,杨浦区四平路2500号东方商厦二层B19-F02-1-018商铺,7.7,7.5,7.6
美食,吴茂兴本帮面(百联又一城店),43,准四星商户,19,国济路1号,7.7,7.5,7.6
美食,阿香米线(巴黎春天五角场店),447,准四星商户,34,淞沪路77号万达广场B区B1层33A号,7.7,7.5,7.6
美食,Pizza Express 马上诺(五角场店),2561,准五星商户,115,淞沪路8号五角场百联又一城购物中心7楼7-2室,8.5,8.9,9.0
美食,渣甸街(合生汇店),180,准四星商户,42,黄兴路2228号合生汇B2层城市集市C4号商铺,7.7,7.5,7.6
美食,熊本豚骨(百联又一城购物中心店),2,准四星商户,45,淞沪路8号,7.7,7.5,7.6
美食,simply thai天泰餐厅(五角场合生广场店),2841,四星商户,168,翔殷路1099号合生广场5楼,8.5,8.9,9.0
美食,贡茶(五角场店),2729,四星商户,17,四平路2547号,7.7,7.5,7.6
美食,宜芝多(百联又一城购物中心店),372,准四星商户,35,淞沪路8号百联又一城购物中心B1层,7.7,7.5,7.6
美食,乐凯撒·榴莲比萨(合生汇店),1898,准五星商户,75,黄兴路2228号合生汇B2楼,8.5,8.9,9.0
美食,宇治茶铺(五角场合生汇店),902,准四星商户,19,杨浦区黄兴路2218号合生汇B2层,7.7,7.5,7.6
美食,hotpark热啊东南亚美食(合生汇店),4024,四星商户,95,翔殷路1099号合生汇B2-03,8.5,8.9,9.0
美食,靓灶民间菜(特力时尚汇店),3005,准五星商户,81,邯郸路600号万达商业广场特力时尚汇3层,8.5,8.9,9.0
美食,五月锦日本铁板烧(合生汇店),523,准四星商户,138,翔殷路合生汇国际广场5F-24,7.7,7.5,7.6
美食,鱼非鱼(合生汇店),4529,四星商户,111,翔殷路1099号合生汇5F,8.5,8.9,9.0
美食,Simply Italian小意馆(合生广场店),1468,四星商户,162,黄兴路2228号上海合生国际广场2楼,8.5,8.9,9.0
美食,zoo coffee(百联又一城购物中心店),1761,准四星商户,40,淞沪路8号百联又一城购物中心6层,7.7,7.5,7.6
美食,鹅夫人(上海五角场店),8819,四星商户,127,五角场万达广场特力时尚汇4楼,8.5,8.9,9.0
美食,蒙羊天骄宴(合生汇店),3588,四星商户,100,翔殷路1099号合生汇5F,8.5,8.9,9.0
美食,十二泷町(五角场店),149,准四星商户,14,淞沪路77号万达广场1层,7.7,7.5,7.6
美食,西贝莜面村(上海五角场万达店),13969,准五星商户,87,政通路189号特力时尚汇5楼503号铺,8.5,8.9,9.0
美食,潮记1975点心专门店(合生汇店),949,四星商户,97,翔殷路1099号合生汇B2,8.5,8.9,9.0
美食,杨国福麻辣烫(五角场政旦东路店),1110,准四星商户,31,政旦东路40号,7.7,7.5,7.6
美食,LELECHA乐乐茶(五角场万达广场店),3108,四星商户,34,淞沪路77号万达广场B1层,8.5,8.9,9.0
美食,三顾冒菜(五角场二店),14,准四星商户,38,国济路28号,7.0,7.0,7.0
美食,赛百味(百联又一城购物中心店),1392,四星商户,26,淞沪路8号百联又一城购物中心B1层,7.7,7.5,7.6
美食,云海肴云南菜(百联又一城购物中心店),3202,准五星商户,98,淞沪路8号百联又一城购物中心7层,8.5,8.9,9.0
美食,森记肠粉,4,准四星商户,无,邯郸路600号万达广场特力时尚汇2楼,7.0,7.0,7.0
美食,蓉李记成都名小吃(五角场万达店),2181,准四星商户,34,淞沪路77号万达广场B1层,7.7,7.5,7.6
美食,夏1999精致本帮料理(合生汇店),525,四星商户,106,翔殷路1099号合生汇B1-63,8.5,8.9,9.0
美食,吉菓菓,3,准四星商户,无,五角场国庠路温州银行对面,7.0,7.0,7.0
美食,如意果(城市集市合生汇店),86,准四星商户,22,黄兴路2228号合生汇国际广场B2层城市集市B3商铺,7.0,7.0,7.0
美食,顽味设计院(五角场配送站),1,三星商户,50,政通路189号,7.0,7.0,7.0
美食,OCE coffee,16,准四星商户,25,五角场黄兴路,7.0,7.0,7.0
美食,台资味(五角场店),13,准四星商户,22,邯郸路399号A3,7.9,8.0,7.7
美食,诺德牛排杯,10,三星商户,无,国济路12号,7.0,7.0,7.0
美食,四云奶盖贡茶(合生汇店),406,准四星商户,18,翔殷路1099号合生广场L4-23号,7.9,8.0,7.7
美食,西北郎户外烧烤配送站(五角场店),2,准四星商户,无,邯郸路585号,7.0,7.0,7.0
美食,面包新语咖啡(合生汇店),318,准四星商户,26,五角场黄兴路2188号合生汇B2-42B,7.9,8.0,7.7
美食,大食堂中式茶餐厅,6,准四星商户,无,黄兴路,7.0,7.0,7.0
美食,花丸乌冬面(五角场店),711,准四星商户,39,黄兴路2228号合生国际广场地下二层42A号,7.9,8.0,7.7
美食,来伊份(沃尔玛淞沪路店),10,准四星商户,35,淞沪路125号沃尔玛第F1层1017F2F0022号铺位,7.0,7.0,7.0
美食,Hot Town火汤(五角场苏宁店),399,准四星商户,26,邯郸路585号，苏宁生活广场B1层1-2号,7.9,8.0,7.7
美食,分子冰淇淋,4,准四星商户,无,国定东路26号,7.0,7.0,7.0
美食,1454's cafe(五角场店),229,准四星商户,22,五角场国济路政旦东路路口,7.9,8.0,7.7
美食,小杨生煎(五角场食品一店),5628,四星商户,11,邯郸路600号,7.0,7.0,7.0
美食,志大同,1240,准四星商户,16,四平路2138号,7.9,8.0,7.7
美食,royaltea皇茶,1,准四星商户,无,邯郸路446弄1号,7.0,7.0,7.0
美食,贝儿多爸爸泡芙工房(百联又一城购物中心店),880,四星商户,21,淞沪路8号百联又一城购物中心B1层,7.9,8.0,7.7
